student_id,display_name,major_code,class_year,gpa_band,target_path_id,is_pivoting,created_at,is_synthetic
ST0978,Maya Garcia,MATH,Freshman,<3.0,CP06,false,2026-09-02,true
ST0979,Noah Thomas,COMM,Sophomore,3.8+,CP14,false,2026-09-06,true
ST0980,Ryan Brown,BIT,Freshman,3.0-3.4,CP08,false,2026-09-01,true
ST0981,Leah Smith,CS,Sophomore,3.5-3.7,CP03,false,2026-08-23,true
ST0982,Nina Chen,ACIS,Sophomore,<3.0,CP04,false,2026-08-21,true
ST0983,Aiden Martinez,CEE,Sophomore,3.8+,CP17,false,2026-09-15,true
ST0984,Hannah Chen,FIN,Freshman,<3.0,CP04,false,2026-09-13,true
ST0985,Grace Brown,ID,Freshman,<3.0,CP12,false,2026-09-02,true
ST0986,Aisha Kim,BIO,Junior,3.8+,CP18,false,2026-09-19,true
ST0987,Sara Wilson,ECON,Senior,3.5-3.7,CP19,false,2026-09-11,true
ST0988,Olivia Garcia,BME,Sophomore,3.0-3.4,CP18,false,2026-08-26,true
ST0989,Ines Young,FIN,Senior,3.5-3.7,CP09,false,2026-09-17,true
ST0990,Hannah Lopez,MGT,Sophomore,3.5-3.7,CP07,false,2026-08-27,true
ST0991,Grace Johnson,CPE,Senior,3.5-3.7,CP16,false,2026-09-04,true
ST0992,Sara Lopez,ID,Senior,<3.0,CP12,false,2026-08-27,true
ST0993,Diego Smith,MATH,Freshman,3.5-3.7,CP06,false,2026-09-02,true
ST0994,Tyler Jackson,CEE,Junior,3.8+,CP17,false,2026-09-02,true
ST0995,Ben Lee,MKTG,Senior,3.5-3.7,CP03,true,2026-08-25,true
ST0996,Ava Wilson,CS,Junior,<3.0,CP03,false,2026-08-31,true
ST0997,Olivia Kim,CEE,Sophomore,<3.0,CP17,false,2026-08-29,true
ST0998,Leah Brown,CS,Senior,3.5-3.7,CP01,false,2026-09-14,true
ST0999,Ethan Smith,CS,Freshman,3.0-3.4,CP05,true,2026-09-10,true
ST1000,Liam Thomas,CEE,Senior,<3.0,CP17,false,2026-09-03,true
ST1001,Andre Wilson,CEE,Sophomore,3.5-3.7,CP17,false,2026-09-12,true
ST1002,Kevin Anderson,CPE,Senior,3.0-3.4,CP03,false,2026-09-05,true
ST1003,Marcus Brown,STAT,Freshman,3.8+,CP06,false,2026-09-14,true
ST1004,Chloe Wilson,CS,Junior,3.5-3.7,CP07,true,2026-08-28,true
ST1005,Zoe Davis,MATH,Senior,3.8+,CP02,false,2026-08-22,true
ST1006,Sara Wilson,FIN,Freshman,3.0-3.4,CP04,false,2026-09-10,true
ST1007,Raj Lee,BIO,Freshman,3.5-3.7,CP18,false,2026-08-24,true
ST1008,Caleb Brown,ME,Junior,3.8+,CP15,false,2026-09-03,true
ST1009,Ines Singh,MKTG,Sophomore,<3.0,CP14,false,2026-09-19,true
ST1010,Ben Nguyen,MATH,Junior,3.0-3.4,CP06,false,2026-08-28,true
ST1011,Caleb Clark,CEE,Sophomore,3.8+,CP17,false,2026-08-20,true
ST1012,Hannah Martinez,MKTG,Sophomore,3.8+,CP14,false,2026-08-21,true
ST1013,Chloe Singh,ME,Senior,3.5-3.7,CP15,false,2026-08-21,true
ST1014,Raj Moore,ME,Sophomore,<3.0,CP15,false,2026-09-10,true
ST1015,Hannah Patel,CEE,Freshman,<3.0,CP11,true,2026-09-16,true
ST1016,Caleb Martinez,CS,Senior,3.8+,CP03,false,2026-09-06,true
ST1017,Emily Clark,ACIS,Senior,<3.0,CP04,false,2026-09-18,true
ST1018,Kevin Clark,ID,Freshman,3.0-3.4,CP11,false,2026-09-18,true
ST1019,Nina Jackson,CS,Sophomore,3.8+,CP03,false,2026-09-10,true
ST1020,Sofia Young,CPE,Freshman,3.8+,CP03,false,2026-09-11,true
ST1021,Grace Chen,CS,Freshman,3.8+,CP12,false,2026-09-08,true
ST1022,Ava Young,MKTG,Senior,<3.0,CP14,false,2026-09-01,true
ST1023,Cole Moore,ACIS,Junior,3.8+,CP09,false,2026-09-11,true
ST1024,Zoe Hall,BIO,Junior,<3.0,CP18,false,2026-09-17,true
ST1025,Chloe Jackson,COMM,Freshman,3.8+,CP03,true,2026-08-21,true
ST1026,Jason Martinez,PSCI,Senior,3.8+,CP14,true,2026-08-20,true
ST1027,Chloe Brown,CMDA,Junior,3.8+,CP03,false,2026-09-01,true
ST1028,Aisha Anderson,CS,Freshman,3.8+,CP12,false,2026-09-14,true
ST1029,Aisha Thomas,PSCI,Senior,3.8+,CP19,false,2026-09-04,true
ST1030,Priya Johnson,ACIS,Freshman,3.8+,CP09,false,2026-09-05,true
ST1031,Caleb Chen,BME,Freshman,<3.0,CP18,false,2026-09-10,true
ST1032,Kevin Brown,MGT,Junior,3.0-3.4,CP14,false,2026-09-12,true
ST1033,Ryan Garcia,FIN,Sophomore,3.5-3.7,CP07,false,2026-09-10,true
ST1034,Leah Davis,FIN,Junior,3.0-3.4,CP09,false,2026-09-14,true
ST1035,Yara Patel,MKTG,Senior,3.0-3.4,CP14,false,2026-09-15,true
ST1036,Leah Singh,ACIS,Junior,<3.0,CP09,false,2026-09-09,true
ST1037,Liam Lee,COMM,Junior,3.5-3.7,CP14,false,2026-09-11,true
ST1038,Chloe Williams,CS,Junior,<3.0,CP07,true,2026-08-21,true
ST1039,Hannah Lopez,CMDA,Sophomore,<3.0,CP06,false,2026-08-30,true
ST1040,Aiden Brown,CEE,Senior,3.5-3.7,CP17,false,2026-09-04,true
ST1041,Maya Lopez,EE,Freshman,3.0-3.4,CP16,false,2026-09-03,true
ST1042,Liam Lee,ISE,Junior,3.8+,CP07,false,2026-09-18,true
ST1043,Aisha Hall,CMDA,Senior,3.5-3.7,CP08,false,2026-08-26,true
ST1044,Yara Lopez,BIO,Junior,3.5-3.7,CP18,false,2026-09-18,true
ST1045,Priya Nguyen,FIN,Sophomore,3.5-3.7,CP04,false,2026-08-31,true
ST1046,Sofia Kim,EE,Junior,3.5-3.7,CP16,false,2026-09-18,true
ST1047,Jason Nguyen,COMM,Freshman,3.0-3.4,CP19,false,2026-08-24,true
ST1048,Olivia Hall,CS,Sophomore,3.5-3.7,CP11,false,2026-09-09,true
ST1049,Liam Smith,ECON,Freshman,3.8+,CP02,false,2026-09-17,true
ST1050,Ines Wilson,CS,Freshman,3.8+,CP06,false,2026-08-23,true
ST1051,Cole Hall,CEE,Freshman,<3.0,CP17,false,2026-08-22,true
ST1052,Diego Chen,ME,Junior,3.0-3.4,CP02,true,2026-09-07,true
ST1053,Fatima Thomas,MGT,Freshman,3.8+,CP14,false,2026-09-14,true
ST1054,Noah Kim,CEE,Freshman,3.0-3.4,CP17,false,2026-08-22,true
ST1055,Ben Moore,BIO,Freshman,3.8+,CP18,false,2026-09-06,true
ST1056,Jason Brown,CEE,Junior,3.8+,CP12,true,2026-08-25,true
ST1057,Hannah Martinez,CEE,Freshman,3.0-3.4,CP17,false,2026-09-03,true
ST1058,Raj Moore,BME,Senior,3.0-3.4,CP18,false,2026-09-01,true
ST1059,Caleb Lee,CS,Senior,3.0-3.4,CP04,true,2026-09-18,true
ST1060,Zoe Wilson,ECON,Sophomore,<3.0,CP05,false,2026-08-26,true
ST1061,Tyler Anderson,BIO,Junior,<3.0,CP18,false,2026-08-28,true
ST1062,Cole Singh,FIN,Junior,3.5-3.7,CP07,false,2026-09-11,true
ST1063,Chloe Young,BIO,Sophomore,<3.0,CP18,false,2026-08-29,true
ST1064,Raj Young,FIN,Freshman,3.8+,CP04,false,2026-08-26,true
ST1065,Emily Hall,BIO,Sophomore,3.0-3.4,CP18,false,2026-08-30,true
ST1066,Ines Moore,MKTG,Junior,3.5-3.7,CP14,false,2026-09-18,true
ST1067,Aiden Johnson,BME,Freshman,3.5-3.7,CP18,false,2026-09-01,true
ST1068,Mei Wilson,BME,Senior,3.5-3.7,CP18,false,2026-09-18,true
ST1069,Emily Martinez,STAT,Sophomore,3.0-3.4,CP02,false,2026-08-29,true
ST1070,Raj Chen,FIN,Junior,3.0-3.4,CP05,false,2026-09-13,true
ST1071,Jordan Hall,ME,Freshman,3.5-3.7,CP15,false,2026-09-14,true
ST1072,Ethan Davis,CS,Senior,<3.0,CP03,false,2026-09-12,true
ST1073,Grace Smith,ACIS,Senior,3.8+,CP03,true,2026-08-21,true
ST1074,Tyler Hall,BME,Junior,3.5-3.7,CP18,false,2026-08-21,true
ST1075,Mei Singh,CPE,Senior,3.5-3.7,CP01,false,2026-09-12,true
ST1076,Jason Anderson,CMDA,Sophomore,3.8+,CP03,false,2026-09-13,true
ST1077,Grace Young,MGT,Sophomore,<3.0,CP06,true,2026-09-09,true
ST1078,Cole Singh,BIT,Junior,3.8+,CP08,false,2026-09-17,true
ST1079,Diego Moore,BME,Freshman,3.8+,CP18,false,2026-08-24,true
ST1080,Ines Johnson,FIN,Junior,<3.0,CP03,true,2026-09-14,true
ST1081,Marcus Lopez,PSCI,Junior,<3.0,CP19,false,2026-09-01,true
ST1082,Kevin Hall,CMDA,Freshman,<3.0,CP08,false,2026-08-22,true
ST1083,Liam Clark,ECON,Junior,<3.0,CP04,false,2026-09-08,true
ST1084,Ben Lee,CS,Sophomore,<3.0,CP08,false,2026-09-03,true
ST1085,Olivia Martinez,BME,Senior,3.0-3.4,CP18,false,2026-09-11,true
ST1086,Olivia Lopez,CMDA,Freshman,<3.0,CP01,false,2026-09-06,true
ST1087,Sara Jackson,CS,Freshman,3.8+,CP01,false,2026-09-11,true
ST1088,Noah Williams,CEE,Junior,3.0-3.4,CP17,false,2026-09-06,true
ST1089,Fatima Clark,CEE,Junior,<3.0,CP17,false,2026-08-24,true
ST1090,Cole Brown,CS,Sophomore,3.8+,CP10,false,2026-08-27,true
ST1091,Cole Brown,CMDA,Sophomore,3.5-3.7,CP06,false,2026-09-04,true
ST1092,Luke Chen,CS,Junior,<3.0,CP12,false,2026-09-05,true
ST1093,Noah Garcia,FIN,Senior,3.5-3.7,CP05,false,2026-09-01,true
ST1094,Aiden Brown,CMDA,Freshman,<3.0,CP08,false,2026-08-21,true
ST1095,Hannah Hall,BME,Senior,3.8+,CP18,false,2026-09-07,true
ST1096,Ryan Jackson,EE,Freshman,3.0-3.4,CP16,false,2026-09-18,true
ST1097,Ryan Thomas,CS,Sophomore,<3.0,CP11,false,2026-08-20,true
ST1098,Emily Nguyen,ID,Senior,3.5-3.7,CP11,false,2026-09-19,true
ST1099,Cole Chen,BIO,Senior,3.5-3.7,CP18,false,2026-09-18,true
ST1100,Cole Clark,ACIS,Freshman,<3.0,CP09,false,2026-09-14,true
ST1101,Ben Smith,CS,Senior,<3.0,CP08,false,2026-08-20,true
ST1102,Mei Smith,BIT,Senior,3.5-3.7,CP08,false,2026-08-22,true
ST1103,Chloe Young,CMDA,Freshman,3.5-3.7,CP03,false,2026-09-16,true
ST1104,Hannah Nguyen,FIN,Junior,3.0-3.4,CP05,false,2026-09-15,true
ST1105,Nina Lopez,FIN,Freshman,<3.0,CP08,true,2026-08-24,true
ST1106,Jordan Jackson,CPE,Junior,3.5-3.7,CP16,false,2026-08-24,true
ST1107,Luke Lopez,FIN,Sophomore,3.8+,CP07,false,2026-08-26,true
ST1108,Liam Thomas,FIN,Senior,<3.0,CP07,false,2026-09-07,true
ST1109,Sofia Lopez,PSCI,Junior,3.0-3.4,CP19,false,2026-09-19,true
ST1110,Omar Martinez,ME,Freshman,3.0-3.4,CP15,false,2026-09-15,true
ST1111,Nina Patel,ACIS,Senior,3.8+,CP04,false,2026-09-19,true
ST1112,Andre Lopez,BIT,Freshman,3.8+,CP03,true,2026-09-18,true
ST1113,Aisha Thomas,ISE,Senior,3.0-3.4,CP15,false,2026-09-05,true
ST1114,Luke Johnson,BME,Senior,<3.0,CP18,false,2026-09-08,true
ST1115,Aisha Hall,ME,Junior,<3.0,CP03,true,2026-08-25,true
ST1116,Aiden Lee,MGT,Freshman,3.8+,CP02,true,2026-08-25,true
ST1117,Jason Smith,FIN,Sophomore,3.0-3.4,CP09,false,2026-09-17,true
ST1118,Leah Williams,MATH,Freshman,3.8+,CP02,false,2026-08-20,true
ST1119,Noah Singh,BIO,Sophomore,3.0-3.4,CP11,true,2026-08-28,true
ST1120,Kevin Nguyen,ISE,Freshman,<3.0,CP08,false,2026-08-26,true
ST1121,Olivia Singh,MGT,Senior,3.0-3.4,CP14,false,2026-09-19,true
ST1122,Sara Thomas,ECON,Sophomore,3.5-3.7,CP07,false,2026-09-16,true
ST1123,Grace Jackson,CPE,Freshman,3.8+,CP11,true,2026-09-04,true
ST1124,Marcus Wilson,ME,Junior,3.8+,CP15,false,2026-09-18,true
ST1125,Olivia Clark,BME,Sophomore,3.8+,CP18,false,2026-08-27,true
ST1126,Ryan Young,BME,Senior,3.8+,CP18,false,2026-08-22,true
ST1127,Sofia Garcia,CPE,Senior,<3.0,CP03,false,2026-09-09,true
ST1128,Tyler Clark,ME,Senior,3.8+,CP15,false,2026-08-28,true
ST1129,Caleb Martinez,FIN,Senior,3.0-3.4,CP04,false,2026-09-01,true
ST1130,Raj Lopez,MGT,Senior,<3.0,CP07,false,2026-09-15,true
ST1131,Omar Moore,CS,Sophomore,3.0-3.4,CP02,false,2026-09-11,true
ST1132,Luke Chen,BIT,Junior,<3.0,CP11,false,2026-08-27,true
ST1133,Ryan Young,EE,Senior,3.5-3.7,CP16,false,2026-09-01,true
ST1134,Fatima Williams,FIN,Junior,3.0-3.4,CP08,true,2026-08-26,true
ST1135,Andre Clark,CS,Senior,3.0-3.4,CP03,false,2026-09-18,true
ST1136,Kevin Anderson,BIO,Junior,<3.0,CP18,false,2026-09-17,true
ST1137,Diego Garcia,ACIS,Senior,<3.0,CP09,false,2026-08-29,true
ST1138,Sofia Smith,FIN,Senior,<3.0,CP05,false,2026-09-03,true
ST1139,Mei Kim,CPE,Junior,<3.0,CP01,false,2026-08-23,true
ST1140,Omar Smith,ID,Senior,<3.0,CP02,true,2026-08-27,true
ST1141,Maya Anderson,BIT,Freshman,<3.0,CP04,true,2026-08-22,true
ST1142,Grace Chen,CS,Senior,<3.0,CP08,false,2026-09-18,true
ST1143,Emily Brown,MATH,Junior,<3.0,CP08,true,2026-09-05,true
ST1144,Ben Patel,BIO,Senior,3.0-3.4,CP18,false,2026-09-02,true
ST1145,Fatima Moore,ME,Junior,3.0-3.4,CP15,false,2026-09-09,true
ST1146,Ben Kim,BME,Junior,<3.0,CP18,false,2026-09-11,true
ST1147,Kevin Thomas,FIN,Freshman,3.0-3.4,CP07,false,2026-09-01,true
ST1148,Omar Anderson,CPE,Sophomore,<3.0,CP03,false,2026-08-21,true
ST1149,Noah Jackson,BIO,Junior,3.8+,CP18,false,2026-09-07,true
ST1150,Andre Patel,CS,Sophomore,3.8+,CP03,false,2026-09-02,true
ST1151,Aisha Moore,ID,Freshman,3.8+,CP12,false,2026-09-03,true
ST1152,Chloe Nguyen,PSCI,Junior,3.0-3.4,CP19,false,2026-09-14,true
ST1153,Jason Brown,BIT,Senior,<3.0,CP08,false,2026-08-25,true
ST1154,Zoe Singh,CS,Sophomore,3.8+,CP12,false,2026-09-14,true
ST1155,Hannah Thomas,CS,Senior,3.0-3.4,CP10,false,2026-08-27,true
ST1156,Ben Kim,CS,Sophomore,3.5-3.7,CP06,false,2026-08-23,true
ST1157,Maya Anderson,FIN,Freshman,3.5-3.7,CP04,false,2026-09-03,true
ST1158,Olivia Moore,MATH,Junior,3.5-3.7,CP01,false,2026-09-19,true
ST1159,Ryan Moore,ACIS,Senior,<3.0,CP04,false,2026-09-14,true
ST1160,Sara Clark,MATH,Sophomore,3.8+,CP01,false,2026-09-06,true
ST1161,Aisha Clark,ME,Junior,3.0-3.4,CP15,false,2026-08-24,true
ST1162,Priya Nguyen,CPE,Sophomore,3.0-3.4,CP03,false,2026-08-24,true
ST1163,Chloe Jackson,FIN,Junior,3.5-3.7,CP07,false,2026-09-02,true
ST1164,Caleb Garcia,ISE,Freshman,3.0-3.4,CP13,false,2026-08-31,true
ST1165,Olivia Williams,COMM,Freshman,3.5-3.7,CP12,false,2026-09-15,true
ST1166,Raj Smith,MATH,Sophomore,3.8+,CP06,false,2026-09-04,true
ST1167,Zoe Hall,FIN,Senior,3.8+,CP05,false,2026-08-24,true
ST1168,Sara Williams,FIN,Freshman,3.5-3.7,CP09,false,2026-09-10,true
ST1169,Jason Hall,CS,Sophomore,<3.0,CP02,false,2026-08-22,true
ST1170,Omar Smith,COMM,Freshman,3.8+,CP12,false,2026-08-27,true
ST1171,Jordan Williams,CS,Sophomore,3.5-3.7,CP06,false,2026-09-06,true
ST1172,Aiden Young,ECON,Sophomore,<3.0,CP07,false,2026-09-10,true
ST1173,Hannah Hall,MATH,Senior,3.8+,CP02,false,2026-09-17,true
ST1174,Ava Lee,CS,Freshman,<3.0,CP03,false,2026-09-10,true
ST1175,Caleb Kim,CS,Freshman,3.5-3.7,CP10,false,2026-09-19,true
ST1176,Emily Johnson,BME,Senior,3.0-3.4,CP18,false,2026-09-01,true
ST1177,Ava Clark,CEE,Freshman,3.8+,CP17,false,2026-09-19,true
ST1178,Ines Nguyen,CS,Sophomore,3.8+,CP08,false,2026-09-03,true
ST1179,Luke Thomas,BIT,Freshman,3.0-3.4,CP11,false,2026-09-14,true
ST1180,Mei Thomas,ME,Senior,3.0-3.4,CP04,true,2026-09-08,true
ST1181,Emily Young,STAT,Freshman,3.8+,CP02,false,2026-09-17,true
ST1182,Tyler Jackson,FIN,Sophomore,3.8+,CP05,false,2026-09-07,true
ST1183,Chloe Lopez,ISE,Sophomore,<3.0,CP13,false,2026-08-26,true
ST1184,Grace Lee,CPE,Junior,3.5-3.7,CP03,false,2026-09-02,true
ST1185,Priya Moore,ISE,Sophomore,3.0-3.4,CP07,false,2026-09-14,true
ST1186,Cole Thomas,FIN,Junior,3.8+,CP05,false,2026-08-29,true
ST1187,Ava Williams,BIT,Freshman,3.8+,CP08,false,2026-09-12,true
ST1188,Yara Williams,MGT,Sophomore,<3.0,CP11,false,2026-09-16,true
ST1189,Jordan Patel,BIT,Freshman,<3.0,CP10,false,2026-09-15,true
ST1190,Ethan Lee,MGT,Freshman,<3.0,CP05,true,2026-09-04,true
ST1191,Aisha Hall,FIN,Freshman,3.5-3.7,CP11,true,2026-09-18,true
ST1192,Cole Smith,ECON,Sophomore,3.8+,CP05,false,2026-08-24,true
ST1193,Kevin Young,FIN,Junior,<3.0,CP09,false,2026-08-21,true
ST1194,Jordan Clark,CS,Junior,<3.0,CP12,false,2026-09-09,true
ST1195,Jason Patel,BIO,Sophomore,3.8+,CP18,false,2026-09-15,true
ST1196,Chloe Davis,EE,Sophomore,3.8+,CP03,true,2026-09-04,true
ST1197,Kevin Clark,CMDA,Freshman,3.0-3.4,CP14,true,2026-09-19,true
ST1198,Mei Chen,FIN,Senior,3.8+,CP11,true,2026-08-21,true
ST1199,Liam Clark,CS,Freshman,3.0-3.4,CP08,false,2026-09-03,true
ST1200,Olivia Thomas,FIN,Freshman,3.5-3.7,CP09,false,2026-08-20,true
